mean-speed,median-speed,std-speed,min-speed,max-speed,quartile1-speed,quartile3-speed,autocorr-speed,mean-xspeed,median-xspeed,std-xspeed,min-xspeed,max-xspeed,quartile1-xspeed,quartile3-xspeed,autocorr-xspeed,mean-yspeed,median-yspeed,std-yspeed,min-yspeed,max-yspeed,quartile1-yspeed,quartile3-yspeed,autocorr-yspeed,mean-acceleration,median-acceleration,std-acceleration,min-acceleration,max-acceleration,quartile1-acceleration,quartile3-acceleration,autocorr-acceleration,mean-xacceleration,median-xacceleration,std-xacceleration,min-xacceleration,max-xacceleration,quartile1-xacceleration,quartile3-xacceleration,autocorr-xacceleration,mean-yacceleration,median-yacceleration,std-yacceleration,min-yacceleration,max-yacceleration,quartile1-yacceleration,quartile3-yacceleration,autocorr-yacceleration,mean-turning-angle,median-turning-angle,std-turning-angle,min-turning-angle,max-turning-angle,quartile1-turning-angle,quartile3-turning-angle,autocorr-turning-angle,mean-curvature,median-curvature,std-curvature,min-curvature,max-curvature,quartile1-curvature,quartile3-curvature,autocorr-curvature,mean-centered-distance,median-centered-distance,std-centered-distance,min-centered-distance,max-centered-distance,quartile1-centered-distance,quartile3-centered-distance,autocorr-centered-distance,mean-normalized-bb,median-normalized-bb,std-normalized-bb,min-normalized-bb,max-normalized-bb,quartile1-normalized-bb,quartile3-normalized-bb,autocorr-normalized-bb,region(1),region(2),region(3),transition(1-2),transition(1-3),transition(2-1),transition(2-3),transition(3-1),transition(3-2),species
4.230943651265587,4.33502447689705,0.4308900693204295,3.237270550572467,4.984671067702803,3.9257826483026794,4.595507739945386,-0.026347041047819663,3.431477246126457,3.7844167255619823,0.8893307550153076,0.9826349043656981,4.334887894018257,3.0997152483748756,4.0473174062919295,-0.08798073046558125,0.22048421712903804,0.19882841066427287,0.26969487878350645,-0.34562408702866015,1.125575246400836,0.009286170535584146,0.3837353433509771,0.015879154502328362,0.13183756341358058,0.037041529693378886,0.44665230137033485,-0.38550810276430225,2.4080099498086143,-0.09141003707443697,0.18468321332989143,-0.14752434481964477,0.12877671480871855,0.035538404847531124,0.5051428806199442,-0.5607255082517694,2.7900608120817543,-0.15101078646250787,0.19575729501728414,-0.13611310606068824,0.01898483657453968,0.023904748318209754,0.2679189234813479,-0.7097543819225204,1.0012557524640082,-0.124160308247873,0.13477735825658607,0.11401391123131183,4.878650550489742,4.101756880924324,7.694161612718282,-8.673136967097367,32.091460068843325,-0.8380402162912972,8.884766138370988,-0.09177748463528342,0.2767356317335268,0.2799328385386266,0.10607162187187742,0.09825818258706723,0.5413266709752277,0.20503081316423738,0.3430367992331623,0.2274947997830841,137.65155874413776,145.33980838092097,69.80295265970278,23.47220772697471,261.58761968955855,77.14950249456531,195.5469291665698,-0.9651048250322777,2.227537415416581,2.5170617647697604,0.7435284453759842,0.486438741919372,3.1888652794890664,1.7360379864277315,2.819745290909399,0.9514647930287451,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tuna
2.3286816294632047,2.301149813622451,0.6317447156828585,1.285123731460878,4.196552778609862,1.73485575533654,2.7982844452829467,-0.09112126526812743,-0.055427281489378914,-0.5337488935366683,1.3946186683173065,-1.6635161688049724,3.2508055862063845,-1.2938807503112952,1.2296918040326945,-0.2354019755073741,-0.11439143721205493,-0.08583986011499167,0.1859183258944983,-1.2551976673291458,0.36955596180733696,-0.21345310054433864,0.011639943700009588,-0.054936412011406616,-0.002873580211138076,-2.832872207273297e-16,0.13207168963175114,-0.8510979510983122,0.5573607367592169,-0.05963328757743054,0.061406576629668974,0.01180277676932223,0.010756640615909089,2.8552273108347063e-16,0.18439758308460893,-0.5278344925415124,1.034821719484526,-0.08589772318520071,0.0904576614516394,-0.015089387159163399,-0.012827354668890028,-2.4151421445277412e-19,0.2642913535389915,-3.2590882490085225,1.082584906704861,-0.08618603995086545,0.0826787742961666,0.018136406614943666,8.607924388415281,5.583537487339141,75.57671620992399,-178.0650676904473,178.4830319911033,-7.039221673815422,30.119010927367707,0.09180301259843279,0.34971979245766205,0.3783815969396749,0.19397495167739337,2.653166143277552e-15,0.8567453925397809,0.2582034341208795,0.45918704878419114,-0.10476070227556532,101.19803862266008,108.12317793061334,46.31007627367349,16.399900317170314,205.19252744397488,59.87845407227108,140.11699379298787,-0.057597884139265074,1.2773755367728976,1.1354016507716436,0.48381307731358864,0.6007905846398812,2.2599332840049215,0.8524447922584696,1.6848024705852809,-0.02376057815008818,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tuna
2.7798358617626464,2.5544746500194613,0.8505531182987461,1.5796530044109727,6.6427876672979975,2.3030063691184934,3.040398443264866,0.20045209228934474,1.2281104521964787,1.2760774792508822,0.5327260184568606,0.0062314939930240955,2.594916836172899,0.9115260094052088,1.6250997301982164,0.01323239687206723,0.32207521165163655,0.26003011847032464,0.36978424677063965,-0.9572395414456395,2.0365277912463084,0.08813723607866439,0.4671966001370107,-0.07984538636066867,0.023693279204646218,0.008356742393606172,0.1905912535198281,-0.6430283213587832,1.239346548486694,-0.0789784439888129,0.09837906510983488,-0.02302382189284782,0.013432722731877199,0.003925680882848779,0.23946648501075649,-1.3031621968974267,1.311139690805593,-0.11570495783347447,0.11807126966631327,0.007488458283747882,0.007588697501846724,-0.0018590704900240407,0.34732155929962844,-1.960165829847645,2.5440837837907324,-0.12277636720266694,0.1270652297239179,0.03967379088423377,11.516201552581212,10.113776793906203,13.911930309270609,-23.598333348646158,48.764457815417806,1.938526987845671,22.6487728445563,0.0331975072634214,0.44341456052317946,0.4306739510976898,0.14255423866674174,0.1234347652435848,0.9721941685857785,0.34754071291196587,0.5259244471794554,-0.003489250659344554,189.41021148183052,179.27275502153014,93.90920940337514,18.976996874271563,393.7261737803738,126.94062849846546,259.6247462460189,-0.9656964855243313,2.123111659768713,1.580609705179703,1.5605340594505033,0.6390908890270668,6.830209672441433,1.3367651465534411,1.9848590289311827,0.07537024958166534,0.0,0.40942028985507245,0.5072463768115942,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,tuna
2.4016524223362206,2.3298531191663967,0.44755401640672227,1.5597565390788057,3.5098362543962622,2.031538264356487,2.7270377092838656,-0.15198458980553847,-0.6457067340541759,-0.7280904650646759,0.817223707848908,-2.349013102141228,0.9711135480914522,-1.2105918939007771,-0.01657255942681124,-0.11290510766386089,-0.03245853729723372,0.10165326413511475,0.47721620869574066,-1.2233004983229223,1.254313327335204,-0.453047448353553,0.29621251483836014,0.38330730701282234,-0.01883211313004108,-0.006651893290412015,0.19950226992290748,-1.4191335553536417,0.48583594839125654,-0.07065654465555143,0.06780354855336897,0.06018975783485331,0.02618828106735404,0.004632130184802763,0.237899606151669,-0.48197265237175413,1.6693250437306764,-0.10623335411466676,0.09241059211304861,0.005461763882534138,0.015974854379613115,-0.0007625977496553717,0.1877328051665618,-0.5684244900169458,0.6685760287345042,-0.12405728511321873,0.12775817751486193,-0.042624075729275145,21.411160727659915,13.70654427440937,32.12772271226466,-44.988931167094556,105.90756025040217,-1.4815937870728755,40.76737833335539,-0.07973183825396246,0.4497509827904494,0.42056195072479713,0.20195534774741258,0.20285360779160913,1.7482423655912072,0.3546837736903929,0.4968965035903419,-0.03703160070019599,76.08604780073023,78.44078470239725,29.997161485155207,24.524483361612152,152.2183394300635,54.49618730623508,89.10613847575279,0.6050702679054458,1.9158590225036576,1.9056812176949736,0.6776703804803873,0.8857366413988147,3.1495691365165084,1.338278245843401,2.4797808813421276,0.4144906977739945,0.9870967741935484,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,shark
3.752877856665453,3.6927192814636127,0.41576340716340077,2.755954468524828,4.918009800272907,3.4879835736980542,3.938357259132659,0.2876588580822813,3.0252061426184063,3.02263072788205,0.5905162335970436,1.1279700374722457,4.003936988789347,2.73105869437409,3.499084804762295,0.68378498556538,0.04622024199620189,0.04317243929214434,0.3124464941716868,-0.5856912351991073,1.124093894427347,-0.16649459878613215,0.23978810868488948,0.44616570870074446,-0.007198925520087521,-0.010899890601568447,0.17476663936027403,-0.5878674714635673,0.5443653578664676,-0.12206175596147499,0.10547832001321446,0.04670637175995026,0.09915577756757729,0.009351578837833191,0.4873297515343399,-0.5010162815649825,3.167595286683953,-0.1002914966637056,0.1362664617650579,-0.0441475661450887,0.011919076474720423,-0.002946261551364811,0.4954378538978526,-1.9169961749852118,2.6028035442285886,-0.13060842505636705,0.12743125672426303,0.09599664750211807,-3.3165944187360274,-5.0270819224208925,9.976578456110554,-20.588830342686784,41.207996910299265,-9.28224408339519,0.8229829560914134,0.21581425548851438,0.3937577760029786,0.41747054823663254,0.15476849720843336,0.1367633313308037,0.7216272611725727,0.24196176669817332,0.5160582228841545,-0.056050404926799406,179.23657959182972,180.1835395274925,102.10637507930933,19.556654520378554,368.8702862010179,89.01507352359492,267.87788446396996,-0.9705329935495097,1.1480807296042308,1.1951872674362918,0.12867092302260574,0.6361147787135502,1.2667417169145772,1.141415561839971,1.2194132189219422,0.33053767002125917,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,tuna
2.3060195597825706,2.318589862278953,0.473073885197308,1.4060666538427293,3.536234445330134,1.9678916714491657,2.6624862204859525,-0.11321754036061579,1.1110692935603155,1.1490111016662135,0.6022959330336016,-0.04533140647749825,2.7428571428571438,0.6307598075524183,1.5359755387777223,0.13903665181393832,0.1422728888899857,0.13373814460982006,0.26694602795180467,-0.3741179227823926,0.8027809914225419,-0.08663413091659879,0.33659990991962757,-0.18971655804109447,-0.004477179639757965,0.001523264569199597,0.2413029510048099,-2.0352113850694784,1.5182969222704195,-0.06983252360134905,0.06865751330096885,0.040525285182304235,0.006013106882709255,-1.4221798844415152e-16,0.31572647426532185,-2.2129650857978,2.5012513588506002,-0.0897982578846426,0.0934772965236173,0.03571042139208856,-0.005139922261412444,-0.0003982916166098735,0.15269782645534996,-0.5369963785572538,0.6086952636223801,-0.08488931897445867,0.08301250075168924,0.0012711523779068926,6.938390002145229,3.5373158374327596,13.17195994681957,-18.901300151494322,55.49973992370522,-2.9814612199821817,14.919137831071614,0.03972498711194252,0.4391177781519446,0.41612603430204825,0.17169791078934404,9.045414888421512e-16,0.9419196369772022,0.33848641230502613,0.5339540838193422,0.02939979404119076,192.35508460907135,194.686989810428,96.84938408630082,34.31726610727624,405.98023624231126,119.11057276602885,259.5985913577242,-0.965321816501348,1.2625389495939179,1.3016010100940476,0.40851772956518967,0.506107298147103,1.9912002280551435,0.8734847936844515,1.6253124507136953,0.005717987646098395,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tuna
2.743671756788505,2.225609241094135,1.6013812905937295,0.8757177476088983,7.415059789050428,1.440090016360927,3.91264591807871,-0.5391221259007626,0.6394568677264216,0.6985346083235572,1.0975586986313015,-2.0105550401896397,6.0560249563575494,0.48144005946205853,0.9183801250232484,-0.12957124003744586,-1.0789028103303053,-0.6942893715796628,0.8742705554183632,-3.5867430217406526,0.04095186405618879,-1.7139646816062446,-0.40986932204453863,0.1848056085242219,0.08978797049043027,0.016957687098841552,0.38118973769392145,-0.5347206333869474,2.3891416221795314,-0.07873394966979633,0.11973526351720887,-0.05027711919420727,0.11726312093833248,0.002549549055517421,0.4979075210595258,-0.6579866059716867,2.731245664572723,-0.07905255649358983,0.10049783127749165,-0.07797058254508038,0.006983197740600386,-0.003092814124944066,0.2551600911004666,-0.8455339820477853,1.162261437867601,-0.09067827019460278,0.08718798082394189,0.03620408400246716,-24.25954251518321,-26.63266820538718,17.561347558991812,-67.0524750745945,18.06917719664292,-36.82239738950169,-8.964945859658446,0.1056782467560738,0.4473208392329084,0.4326072449493604,0.21476437687656943,0.10501489944755026,1.0376442311172611,0.26690357901265926,0.6234466579611738,-0.20471741174291153,94.67806690156127,78.82020506337078,45.85350064409459,47.11863575336478,221.11195875702654,53.873814143993954,126.23013229654995,-0.8886472774646977,0.9545070245188961,0.9357986526060759,0.1803139060403592,0.692392436224075,1.7834750702849407,0.8443069840318902,1.0295615165653964,-0.1328147195747147,0.09491525423728814,0.8949152542372881,0.0,0.0,0.0,1.0,0.0,0.0,0.0,shark
2.04661090431818,2.0890829972222487,0.3771248490293895,1.0387721337730484,2.674931636758098,1.7564377471412174,2.360113280266122,-0.16462520131583583,1.2005164223880296,1.6231222402150276,1.1137479489556303,-1.9216469158183247,2.4039866633185443,0.7709778715264293,2.0387553846906923,-0.05711540364197101,-0.25091318774300014,-0.21003408812934277,0.3282395243412126,-0.8346001905290319,0.5242714658739225,-0.5790646537215378,-0.042123443937877335,0.030296292508714913,-0.0217912312081296,0.001025025659856077,0.18354979918776468,-1.7026866012297661,0.3976040549281766,-0.060407575288161985,0.04864662953904929,-0.011128255898956003,-0.024067849161749345,-0.00046068879413014435,0.20717513261992748,-1.9996519756178708,0.35418842590483557,-0.0792174484756427,0.04566486827273663,-0.0024201903705221113,-0.0025191886225636195,-0.000626380046561736,0.12073197862890882,-0.5816765934990589,0.501679892856226,-0.05059178440149124,0.047304174395706985,0.023006837151172688,2.59053033807625,-6.753819781535335,28.568447570116223,-59.60252926816511,109.27689093736133,-14.32489650521397,8.423642222259101,-0.09281435714837293,0.3540838718261504,0.32498678179088325,0.21820573697282927,0.1083853314765149,2.21450576414584,0.2382690326303943,0.4024675713810552,-0.06118450697425423,219.25028456870828,220.63492990025063,102.16703636667027,20.8439283403263,432.3640601460043,157.49015908284815,278.3525425139594,-0.3643701488335163,1.4136557215748597,1.497753200841463,0.397440706717896,0.48633746709350334,1.9088583318839203,1.249174185908257,1.7305272436345154,-0.15288129432875497,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tuna
2.1036814634296714,2.118161339905014,0.7446722494377137,0.5944875395702174,4.048386574725263,1.5163301268337306,2.581257160835235,0.07772344488663657,-1.0794166568467636,-1.1643616745577496,0.7512871223044245,-2.5964684060567413,0.29756723678100333,-1.7692166305432364,-0.327609491702976,-0.29147075816127005,-0.32667582378496507,-0.17872843896366186,0.6007806183502289,-2.5478430957403475,0.9635043604606243,-0.5471370547176223,0.028753299780016055,0.19439240586057124,-0.011482223151755382,-0.005357937538004868,0.24193155465561034,-1.169864240489344,1.0904528761012449,-0.09607829759657098,0.08285556147099295,-0.017240126149660154,0.008642611619916285,0.0006238365870263159,0.2589622869484346,-0.9613390441856865,1.606451844779921,-0.11622662446869197,0.08884227413763068,0.024638214896703963,0.0001394883605870862,8.456545944518573e-06,0.30268811801309525,-1.9961891394737608,2.005419147874135,-0.078071219923236,0.08216076186128819,0.03975464755818966,17.031398539297186,18.214643021346507,26.457558504664338,-50.82464268088207,85.71705694776836,-2.420574432579601,34.4170499082078,0.05696106196733246,0.5474084639740767,0.503583761829884,0.25418006807215215,0.09814529142645885,1.4756431477454144,0.38581149664333936,0.6725130285613656,-0.06034503762027094,221.55849317820255,230.11673056735611,102.88413040047158,33.385998042367746,423.6778854823772,150.5762431472112,264.716658394898,-0.9013117985647597,1.8528859479243445,1.605958013781673,0.9858126778260015,0.8174757979031944,4.662270098806792,1.065664946185813,2.1056256782583183,-0.36214893789555497,0.3741830065359477,0.6241830065359477,0.0,0.0,0.0,1.0,0.0,0.0,0.0,manta-ray
1.8700719150804013,1.7112646273170833,0.7711036643777751,0.6554144618599472,4.163891487942622,1.3898048098895301,2.173339955533943,0.18084413500758745,0.8047475870616901,0.7431077227274973,0.4922143266880476,-0.28393964460536875,1.8759509622288855,0.41791387636234667,1.211152807281482,0.06949098761511757,-0.02782252098728,-0.010241096249630103,0.1600581917233228,-0.6073640400443254,0.7067625730436686,-0.122691548716935,0.08121350263638477,-0.06757422155608217,-0.10297449761789129,-0.0053499854313427755,0.5341257783063756,-4.5140349012427485,0.7276546797796589,-0.137975858160746,0.08764010865012045,-0.046503254134785385,0.012986796619020042,0.0017800959181794498,0.3298323286710822,-1.1820256700157006,2.000808359568907,-0.12352710464813144,0.11885013249118492,0.045522817096931414,0.11590659294627192,0.0012134244965545534,0.5991918726224418,-0.4317208514208073,5.497911489161175,-0.04360292851849146,0.055519820357671196,-0.046975478207769435,8.206952943837216,8.976964295329372,10.568346231887245,-19.638021253297854,39.657506544736144,0.4171728910420228,15.67409096980218,-0.10787069125735929,0.3197354006992206,0.28016969222462795,0.23612927244552315,0.0009648545167694831,1.4073930161733557,0.15931317919919813,0.4207750741387776,-0.06368514111175644,94.92213740407755,99.38750323098746,52.66632373678991,8.04354740846305,205.35092988136316,49.256184971304265,129.95454677311326,-0.9331659875671328,1.4989022073992142,1.5083790305374503,0.36915209600761184,0.7585733294020249,2.2319154359073585,1.2162655706232375,1.6707757337901608,0.3419738211602182,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,shark
